Manufacturer,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Warranty_Years
21,11,134.2,176,8,2.9,1.560129175561448,32,20,5
12,9,42.7,335,1,11.5,-0.8446822704405524,31,25,4
16,7,83.7,230,8,10.9,-1.3987245515953648,25,32,3
17,12,104.4,333,3,7.6,0.38562095578224187,9,20,5
48,1,137.5,513,5,10.4,0.24097323205333904,49,38,4
32,5,79.8,278,14,2.2,0.053585499586601325,16,10,3
19,13,33.3,554,3,3.3,-1.0307614438676767,54,11,4
51,3,128.2,516,11,8.7,1.2875168457227135,35,33,5
17,8,61.8,460,15,1.2,0.9109808580407499,46,28,5
12,5,82.4,186,1,3.1,1.670494615002422,5,38,3
15,13,101.2,138,14,10.2,-0.7047971936617391,12,15,5
15,3,36.0,214,4,5.6,0.5750644593206972,29,25,4
46,0,50.2,282,7,8.0,0.009026380212091014,20,33,5
23,2,117.0,364,7,1.2,1.473231792968101,52,27,5
28,10,29.1,290,13,9.4,-1.4018992647483755,41,3,4
44,2,135.7,457,10,3.0,1.3864452367248237,21,10,4
37,14,51.8,205,1,10.2,-0.8639799086462707,3,2,5
0,9,32.7,375,2,10.6,1.354356679225625,11,0,4
15,11,58.8,386,0,11.2,-0.9048445277415367,51,12,5
4,7,135.8,296,14,7.7,-1.3349454301822417,2,19,5
4,12,110.4,459,7,0.6,1.639565693634933,54,28,4
41,7,78.1,480,3,10.0,-0.200306701229976,11,23,3
3,12,74.6,508,0,0.6,0.9765346441064061,3,5,5
38,13,49.1,231,3,4.0,-1.6341000936418644,39,27,4
48,12,60.2,231,5,11.7,-1.702388750783696,11,18,5
6,8,47.4,474,14,4.5,-0.4980870025046322,2,7,4
49,9,27.9,594,4,6.6,0.6635073499989866,22,20,4
12,2,68.5,385,1,4.7,-0.606767823702504,2,24,4
1,6,82.5,511,15,10.4,1.6123055862311766,24,13,5
38,10,72.3,129,8,4.7,1.5872747046814084,54,14,5
27,2,60.1,582,12,2.6,1.3494240408167064,40,36,4
9,10,117.3,266,3,8.8,-0.8275419941274481,50,24,5
32,12,130.6,542,0,10.8,-0.9367310580400885,6,16,5
34,10,71.6,426,15,5.3,-0.8674097532926688,29,22,4
20,10,35.9,164,14,4.0,-0.24202445233254188,47,39,3
4,11,69.5,229,2,4.4,0.5289251986268475,43,33,4
24,14,35.2,421,9,10.2,-0.23906619689450928,6,33,3
32,8,77.9,594,15,11.0,1.6944605245944988,4,18,4
36,12,67.9,244,0,7.6,-1.6254005137717555,50,9,4
0,6,143.5,236,0,4.6,0.7877800533221536,12,22,3
46,4,150.0,560,7,11.4,0.9532717891725776,45,19,4
33,3,134.5,354,6,11.4,0.17393945243780667,4,21,4
52,11,121.1,322,11,3.5,-1.151970260387902,33,15,5
51,12,49.1,353,14,8.3,-0.8625432066393901,4,26,3
33,9,95.7,111,15,9.7,-0.5610303085276535,32,4,5
17,10,101.2,172,4,1.1,0.570726069491965,2,29,3
13,6,50.1,525,13,7.1,0.7307953952770464,46,25,5
11,0,99.4,160,1,7.9,-1.1448184974850288,41,24,5
13,0,32.3,322,9,7.3,-1.4172299545642637,21,32,4
4,2,76.3,396,0,2.3,0.23848108222822595,11,8,3
25,9,51.5,468,15,3.3,0.42498133806355387,16,12,4
17,8,30.3,332,4,9.9,-0.36042133883005956,49,18,3
47,6,107.8,459,12,8.4,-1.2520476089411152,28,1,5
47,8,42.3,369,13,5.6,0.004593326209341485,0,31,3
15,14,69.0,417,10,4.1,1.1420356154860023,11,10,3
30,13,111.6,104,14,9.8,0.21361644020356027,20,15,3
52,3,140.0,249,10,3.1,-0.5108219314025043,2,36,3
20,6,68.0,326,12,11.5,-1.4319825579760173,14,22,4
11,0,143.6,284,13,11.4,1.0279505666708462,14,37,4
42,10,125.5,437,6,1.5,1.3179473371251802,53,10,5
31,0,53.9,100,13,1.4,0.06621508572985055,36,25,3
47,3,113.8,527,0,10.0,-1.460271561051635,50,38,4
2,7,51.5,135,1,7.1,-0.6134280832872337,37,14,5
47,14,76.8,125,7,3.5,-0.009261410600683535,36,13,3
39,1,53.9,129,10,7.3,-0.8369027801642431,39,35,3
36,8,84.9,506,1,4.0,0.1834725388157242,6,10,5
28,0,83.7,385,8,5.1,0.8066693079722802,1,12,5
49,8,38.8,307,15,9.6,-1.6842726830914707,30,30,5
27,9,86.3,549,14,1.0,-1.254137436026656,40,14,4
32,10,104.9,122,13,6.7,1.3734661435244557,14,39,4
24,4,60.7,162,14,9.5,-0.632587188555366,2,26,5
36,0,78.3,342,0,2.6,-0.7659167712834993,51,0,3
52,11,109.4,409,8,9.7,-1.13674116139291,46,2,3
20,10,143.8,481,9,7.7,0.10264232166806767,31,39,5
44,11,109.3,123,9,7.3,1.0504587057051178,10,7,5
34,2,120.6,275,10,9.7,-1.5386543629686071,15,14,4
28,1,72.4,432,8,8.8,0.7969976886567767,13,3,5
22,9,77.0,293,3,5.5,-0.3177566573770367,29,34,4
2,5,147.5,292,15,2.7,-1.249587206247532,3,9,3
33,14,77.1,509,14,9.9,1.0987657182619008,42,38,3
8,2,20.6,299,7,6.7,0.035239120885639436,17,28,5
10,7,73.8,462,15,10.7,-0.42005313042420434,29,3,5
41,6,81.1,164,15,8.0,0.24884190290821914,35,1,4
0,0,101.0,574,7,11.0,-0.6119553049945236,0,33,4
34,3,41.4,266,5,5.6,-0.5562959453856549,14,23,4
3,5,62.8,229,14,1.4,1.0247143795267817,28,35,5
0,3,23.2,483,3,9.9,-1.396656947501895,2,37,3
37,14,138.8,208,4,9.7,-1.2158841628048846,48,9,4
50,5,25.5,579,2,8.3,-1.1322705880528978,15,15,3
15,6,127.8,533,1,2.8,-1.0387063078382288,41,24,3
52,6,133.1,320,11,2.9,-0.2686755920314929,45,8,4
3,8,35.3,116,7,11.9,1.4235908236664805,1,2,4
35,2,118.8,165,4,0.6,-1.2102401000394052,37,33,5
11,8,38.9,113,2,6.2,-0.8540332437276018,2,24,4
6,2,39.9,121,8,5.8,-0.09859148930009586,19,15,4
26,1,92.1,369,2,2.8,1.3085426823248159,44,28,4
6,2,109.4,285,1,6.5,1.4445269024694392,20,10,3
51,0,148.1,189,3,10.6,0.13626022507615712,29,13,5
25,10,96.4,259,8,4.7,0.1357591976185547,4,13,5
49,6,33.1,412,14,11.9,-0.21553464578382145,15,5,5
29,6,138.1,333,6,11.4,1.0155761120209839,4,27,5
6,11,70.3,193,1,3.0,0.5709881276322318,19,11,5
4,2,108.9,213,5,6.6,0.7608913873573006,53,33,4
22,7,134.0,369,15,0.8,1.6895985957058066,21,20,5
40,7,30.1,519,8,11.7,-1.335656565928516,0,20,3
26,3,40.7,215,6,4.5,1.243063646323399,0,14,4
9,0,21.8,158,7,5.6,-0.7300572317790979,1,17,4
37,0,64.7,537,11,2.2,-0.5922244627485628,6,39,3
49,10,100.1,122,13,8.2,-1.4068229562384083,33,31,4
32,5,148.6,415,2,9.7,1.14018446910751,24,15,5
27,14,73.6,320,3,1.2,-0.5011321296389425,51,26,5
19,11,73.4,346,12,7.7,-1.73523635333675,13,18,4
0,8,76.4,245,6,7.0,1.2192512774038127,53,30,4
37,4,27.1,342,0,10.3,-1.2980748888437497,39,26,3
5,12,106.5,381,14,8.4,1.1062923859271157,3,26,4
11,7,78.2,421,10,9.1,-1.5216944680846511,34,26,4
7,6,42.9,334,13,10.9,-0.8584333961576746,25,28,3
41,10,135.5,444,0,1.4,1.700038784214625,53,21,5
40,12,97.9,560,15,11.1,0.20323051042862936,39,23,5
36,4,124.8,150,10,11.1,-0.8011341529001326,14,11,4
9,2,120.7,216,12,9.4,1.6283370218230202,27,24,5
2,10,36.8,425,10,8.8,1.4144620803001422,0,32,5
48,10,101.6,505,3,0.8,0.3163308209457787,7,38,3
33,13,36.7,164,13,4.6,-0.5418218509005064,22,22,5
21,12,103.6,340,3,4.7,1.189720384264795,26,31,5
13,5,139.5,240,6,8.7,-0.13057095211094508,2,35,5
37,12,141.3,376,0,10.4,0.39578263536445546,39,22,3
0,11,71.1,426,2,1.6,0.5364957350556312,21,12,5
6,4,68.1,114,14,0.8,-0.46433604975440296,42,11,3
18,1,119.2,203,2,5.4,-0.18042260692181086,53,26,5
48,14,140.2,355,15,8.1,-1.1845156879708467,42,8,3
10,6,54.8,543,12,11.8,1.4178197723748809,7,28,3
24,12,98.4,395,7,2.4,1.4664376182103716,7,27,3
42,10,94.6,496,12,1.3,0.5542801895285101,42,24,5
22,12,102.0,172,1,9.7,1.0274708963744545,6,18,5
32,8,20.6,161,2,11.3,-0.9620918211474838,42,30,3
28,5,42.2,384,14,7.8,1.3914399263453692,45,21,3
51,14,81.8,199,3,1.4,1.304537348766863,35,31,4
41,5,115.3,258,11,3.4,0.3588289742634117,10,5,5
33,6,107.0,383,0,0.6,0.241047982117578,12,32,4
50,12,20.7,327,6,4.2,-1.3690210695049376,30,32,5
29,11,149.6,344,9,7.2,-0.800756650645211,50,0,5
33,7,63.3,466,0,3.2,1.6960126707160343,33,36,4
43,12,74.5,428,10,4.7,-0.16318391450096317,31,17,3
52,4,123.0,510,2,3.3,-1.5605174580122445,6,24,5
34,1,68.8,526,7,3.0,1.1510468944656795,47,2,5
4,7,88.7,425,13,2.2,-1.0483701346759933,29,13,4
20,4,48.6,533,14,1.2,0.24617572108026378,4,5,4
4,5,33.5,394,11,5.2,-1.6375276294059693,43,13,3
4,4,86.7,484,15,6.7,-0.6723308452973328,0,19,4
12,7,70.9,451,13,12.0,-0.20124555049240717,18,35,5
15,6,83.5,270,9,0.7,1.0643255641471816,31,33,4
15,13,56.0,374,8,10.9,-1.1172279313030735,11,34,4
19,4,93.8,443,8,8.1,0.9611424802994639,24,10,3
20,13,86.6,138,12,4.9,0.26014936532838323,2,11,4
4,8,65.1,512,3,4.3,0.34546256605837744,14,9,5
44,8,129.4,405,6,0.7,-0.015814884379357127,5,30,3
52,13,33.4,488,14,8.4,1.1434524033831048,4,21,4
36,11,56.4,447,5,3.4,0.493295104300323,8,16,3
2,12,28.4,502,13,1.6,-0.5456470916395973,28,15,4
18,14,55.2,594,9,10.4,1.4792008309163345,32,0,4
50,0,101.0,168,2,5.6,0.8548019999159341,23,22,4
27,14,105.6,284,9,3.5,0.6546565383386798,18,27,4
16,9,98.3,498,1,8.2,-0.4656145933242064,54,33,3
17,3,118.6,412,15,3.3,-0.1463383092905154,35,12,4
43,7,46.6,278,15,9.6,1.3186561639891614,38,39,3
24,8,62.4,367,6,12.0,-0.6936325933334607,26,21,5
33,7,65.1,325,8,7.1,1.2543866936990409,39,19,5
6,9,22.5,130,9,4.5,-1.2887729793054286,45,17,4
34,12,45.7,169,14,9.1,1.6731521385217782,15,24,5
29,7,83.4,221,14,11.9,0.28659530311353465,0,37,5
21,7,39.5,500,12,11.8,1.2599008818355337,1,20,4
47,13,40.6,267,10,2.3,-1.1639086248946549,53,27,5
47,14,109.3,297,1,2.9,-1.552324389195184,40,38,5
26,6,64.2,118,10,8.1,0.08374844925335515,26,32,3
45,3,68.5,353,1,9.1,-0.8991923838880311,42,8,3
41,14,69.8,253,3,2.1,-0.6441621927112426,28,29,5
8,8,24.0,135,3,10.7,-1.7367656992456415,54,7,3
35,4,86.0,270,11,3.5,0.9169966508554185,15,26,4
24,8,143.9,497,3,8.7,-1.4863760728676947,19,30,5
17,12,144.6,292,0,2.5,0.17394464742296636,28,18,3
4,13,36.0,593,10,4.6,0.6464424009706947,25,13,3
28,8,117.7,257,8,8.6,1.2591380848479514,8,12,5
10,9,48.4,538,0,1.8,-0.5576974369375657,47,21,4
50,4,146.6,522,3,5.8,0.5323550432732453,32,12,5
16,5,106.1,588,6,2.5,1.196482811890994,42,38,4
14,1,111.6,517,10,0.9,-0.13740668674995038,9,26,5
46,7,109.1,553,9,3.1,1.5775156364490535,51,11,3
7,6,69.1,161,15,3.3,1.2931591768264732,51,6,5
51,4,132.4,578,2,3.9,-1.7489046479016075,25,36,4
38,4,48.9,296,12,8.1,0.04287199713633688,51,22,5
46,6,33.3,172,10,6.1,-1.5976301433812252,12,24,3
50,0,148.1,544,9,6.4,0.59021880825145,12,7,3
8,4,38.3,186,5,1.6,1.6362074243396205,54,15,4
35,10,146.0,161,8,5.0,1.3801598819024359,0,4,5
13,7,98.5,320,9,5.4,1.2975743369914505,16,38,3
18,13,135.7,524,12,4.9,0.5836630255904833,14,7,3
44,6,63.8,132,11,4.7,-0.47411618653768195,53,38,5
21,10,45.5,261,13,11.0,-0.8686796385538731,10,19,5
34,12,27.4,367,1,3.5,-0.2579932594921853,25,19,3
28,4,41.8,285,8,4.4,1.3956054386124053,31,36,3
11,0,29.0,289,0,8.3,-1.416099468071505,17,19,3
15,5,47.5,534,10,7.6,1.3808479288257791,2,27,3
49,8,129.3,295,11,4.9,0.7472239586233034,50,22,3
23,4,116.8,139,11,3.3,1.659280373704842,29,16,5
31,4,38.8,276,7,9.3,-1.3785094212884266,17,29,3
44,8,73.2,526,1,6.7,1.5911305381108833,50,28,5
35,5,22.0,321,15,3.0,-1.6974766037051285,24,27,3
36,10,80.3,305,2,8.5,1.2671952182200061,27,5,4
7,10,58.1,566,11,4.5,0.6980860370512916,2,39,4
42,6,51.9,495,7,9.1,-0.458685060342044,8,39,3
36,11,113.1,211,8,11.6,1.5331123666293274,8,18,4
51,8,146.8,573,0,1.2,-0.9403814009454775,31,11,5
15,13,103.3,483,13,0.9,-0.5225348912753935,52,36,3
52,6,114.8,210,14,3.4,-1.5925748456004858,15,6,5
17,8,76.9,387,2,5.3,-1.5228916235536227,39,7,4
48,6,35.7,522,7,11.2,0.9988303659697126,48,24,5
29,11,72.6,218,15,7.8,-1.6840943219343292,30,29,5
32,3,115.7,555,1,5.2,1.3745042747254903,53,29,5
44,8,143.5,166,11,3.8,-0.35655771292284577,12,23,3
10,8,125.1,527,4,1.4,0.20390383822735386,23,36,5
26,6,64.1,432,12,0.5,1.3610870711100078,26,2,4
21,5,92.9,598,13,6.9,-1.4176755688468317,14,22,3
23,12,136.7,437,8,4.7,-0.004315784728866264,17,18,5
38,6,29.4,471,15,9.2,-0.1732442918725672,53,32,4
43,3,29.2,273,5,3.4,-1.44428572588508,0,27,5
50,14,49.0,487,6,9.4,1.342595810045154,6,23,5
12,12,51.9,496,13,7.3,0.7758604484840319,17,23,3
44,9,124.0,444,8,3.2,-1.5692782232631206,23,13,3
19,1,39.6,554,5,3.4,-0.23403745126014075,35,18,4
27,11,47.8,329,13,8.6,-0.08814841468841088,14,17,3
14,13,111.8,308,6,5.4,0.92645816188225,11,6,5
38,7,128.5,290,13,9.5,1.3891186338099453,19,25,4
11,6,145.4,358,12,5.3,0.10606033329271376,45,35,3
8,4,56.7,237,0,4.2,-1.11755954452242,50,13,5
37,8,34.1,101,12,5.5,-0.3257754055809685,46,21,4
42,13,101.3,323,5,6.4,-0.4494579008679622,38,5,4
46,5,101.2,205,3,3.2,0.40653394576226937,44,21,4
3,12,61.5,254,10,2.9,-1.2351520741510793,40,37,4
2,10,47.3,467,11,1.8,0.23254523446295608,53,11,5
37,10,69.2,110,8,3.9,0.6529055397296512,1,15,3
8,1,100.6,331,7,5.8,1.1839643407081,51,31,3
3,1,88.2,180,11,7.5,0.2899550154602799,5,16,5
6,3,24.7,155,11,7.9,-1.0810284088810134,14,24,3
11,14,27.3,184,8,8.0,1.346356113469752,15,11,3
48,1,112.7,269,14,7.5,0.3167827846546528,44,22,3
38,2,47.3,314,9,5.6,0.07543733882905997,31,19,3
38,10,82.8,294,15,7.5,1.037068920066866,24,8,4
42,14,74.8,260,7,9.5,0.2684829873550361,34,17,3
29,5,92.8,477,2,4.8,0.2871312524158204,13,28,5
25,14,148.7,300,5,6.5,-0.0906350809180782,5,2,4
21,6,99.3,451,11,9.6,-0.8474309948104862,4,23,4
23,4,98.2,229,14,10.0,-1.1844210237968298,0,25,5
20,8,20.9,329,8,11.8,1.5083770220130748,2,2,5
16,10,82.4,100,15,4.6,-1.3811294254705202,29,9,5
17,8,107.9,301,12,1.6,1.6531286454451668,33,22,5
8,13,72.5,219,12,9.3,-0.3905614882841692,6,27,3
45,4,99.3,306,10,4.7,1.10811928904153,29,26,5
16,13,37.2,434,14,4.9,-1.5817086683085904,30,18,5
31,8,107.6,183,5,4.6,1.2239140651947253,38,11,3
7,11,134.0,196,3,9.5,-0.6544372961361049,10,24,4
27,10,75.0,313,3,8.0,-1.1447844414712056,7,28,5
45,13,91.7,231,7,5.6,1.586398195240891,21,14,3
40,13,21.8,139,11,1.2,0.5039289503114752,8,3,5
52,6,75.8,132,2,9.9,1.0220588762794316,14,27,5
2,1,118.0,416,8,8.6,0.017441390339575372,22,5,5
18,2,113.0,519,13,1.9,1.6635910569460568,24,39,3
48,7,79.1,270,3,3.3,0.8990745292758133,33,18,3
3,0,145.9,442,0,1.1,-0.5518172909576167,38,25,5
0,13,101.2,500,9,9.4,-0.17581898423965858,16,19,4
33,8,97.5,228,0,10.8,0.8774345299837468,28,11,5
8,14,66.1,573,6,11.5,0.1908349872278426,17,37,4
0,7,101.0,550,10,2.1,1.3455257816750967,45,0,3
27,10,68.3,507,9,8.9,-0.21655170843393157,23,2,3
34,3,85.6,280,14,6.8,0.08885367661368282,32,29,5
27,10,87.4,106,3,6.9,0.19863958659908917,37,0,5
43,8,58.0,544,13,2.3,-0.6431996774053075,39,13,5
10,3,78.8,268,6,9.6,0.16300920366227775,44,17,4
51,0,80.2,247,4,7.2,0.44222580269013423,37,31,3
13,8,53.2,558,0,0.6,-0.09501358757665287,16,10,3
1,8,45.5,303,15,11.0,0.36477376894756774,42,6,3
0,2,74.6,347,3,11.9,-0.05674761550226958,29,2,5
38,0,136.4,484,4,0.6,-1.7314316039280102,39,13,3
11,1,144.1,251,3,9.8,-0.4222289633751636,1,25,3
23,9,83.8,208,2,10.3,-0.7079098556031228,50,31,4
6,10,138.0,370,8,1.3,-1.3259350170334243,34,18,4
14,2,32.4,131,9,9.3,-0.8092937429239432,16,39,5
34,9,101.7,545,7,7.8,0.8494064306072493,4,26,5
9,3,56.7,466,10,4.1,-0.9970454129621306,44,27,3
18,11,23.4,337,6,0.5,-1.2162654169935327,33,1,4
48,5,88.8,274,3,1.7,1.2075717963241737,9,8,4
10,5,109.1,543,5,6.8,1.3915051522701494,6,31,5
52,11,120.3,357,5,4.0,0.6822346942783097,14,30,3
22,13,111.3,364,1,0.5,0.089015009763913,54,1,4
13,5,127.7,331,1,1.3,-0.18389949504493078,53,34,3
30,12,133.7,530,11,5.4,0.22224992831802928,31,1,5
21,8,117.9,448,9,1.5,0.42041003973350527,1,18,5
34,2,114.2,551,9,8.7,1.5971073685368555,45,19,4
40,5,27.5,257,15,11.0,-1.226542829300688,12,16,5
12,8,121.1,496,11,1.6,-1.3139654826157143,46,16,4
40,4,106.0,505,4,0.8,1.471993943448714,30,30,5
42,12,76.6,131,15,5.6,0.4290940346481358,46,3,4
33,8,89.8,481,11,3.3,0.3883595787921435,11,26,5
45,14,113.5,426,8,7.2,-0.5870332295228168,48,21,3
33,10,137.8,214,1,10.4,-1.1008296720369137,26,10,4
50,6,123.7,418,14,11.7,0.8214522154641309,18,1,5
51,8,34.9,403,8,1.3,-0.4654448904756635,47,10,4
16,7,101.4,267,5,7.7,-0.5217570865529061,7,31,4
45,6,35.0,379,12,1.9,-0.1695717259751072,44,26,5
48,12,36.5,522,1,4.9,-1.6957585066687766,31,0,4
22,13,103.8,396,1,0.9,-1.403623422600747,45,1,5
27,3,52.6,386,5,8.3,-1.28292111713357,0,6,4
16,1,128.4,102,1,8.3,-0.7734125576480441,8,28,3
48,7,40.8,389,6,10.4,-0.8439235139969828,54,15,5
11,9,52.7,164,13,7.9,0.17315962744331248,20,29,4
39,4,92.1,286,5,8.2,-1.3332925590706697,26,38,3
6,3,146.4,543,15,7.7,0.9727691456966489,42,32,3
29,14,115.9,581,8,2.9,0.7013398294228409,47,13,5
1,4,77.9,529,2,5.7,-1.2849214750302536,24,21,4
42,8,130.8,256,8,8.6,-0.39709216185019863,28,16,5
41,13,26.9,172,12,11.3,-0.5044075677819897,41,29,4
51,3,126.1,149,13,1.4,0.32822214197581,49,12,5
24,7,96.1,442,6,11.8,1.281940317764307,41,9,5
7,14,121.5,360,1,3.7,1.1973067942593434,30,36,5
47,6,89.7,347,0,7.2,-1.6006530475234646,44,28,4
36,2,44.1,110,6,6.9,0.5434088172514551,49,1,4
41,0,100.2,269,9,11.9,1.3837415355596052,46,0,4
5,4,33.5,455,1,2.0,-1.0183393685205195,41,32,4
44,11,146.5,276,1,7.1,-1.6115290375651057,42,19,4
43,1,57.3,345,15,3.8,-0.4113056412465137,3,27,5
2,5,54.7,335,11,7.7,0.5878862599148473,19,37,4
35,0,64.8,227,4,11.8,1.1118365895334188,28,23,4
49,9,92.5,581,10,10.6,-0.502214706824119,52,39,5
51,10,34.5,123,6,1.1,-0.5600011242455051,18,34,4
49,2,101.5,360,11,3.8,-1.7283584815958961,37,5,3
8,4,75.6,565,7,8.0,1.2040273733939806,26,10,5
14,14,56.3,191,1,8.1,-0.8968217389935922,42,32,3
25,7,110.2,326,14,3.9,1.0834113624025081,1,30,5
37,13,149.3,214,13,7.1,-0.8097081872955544,18,15,5
21,9,30.6,423,3,8.6,0.07392502092708055,0,1,3
19,12,41.1,134,14,10.1,0.7998757104351242,16,11,4
41,4,38.2,421,11,11.2,0.401994971784324,30,19,4
25,4,84.5,223,14,10.5,-1.3711420665014353,26,3,4
21,11,125.4,454,6,11.6,-1.1220283862007123,49,12,4
35,13,138.4,244,2,6.4,-0.3236290108792464,20,26,3
25,4,145.1,101,15,5.0,1.1266751988105903,4,33,3
38,6,29.6,306,8,7.3,0.14609519781389704,8,18,4
44,12,131.1,148,15,2.0,-1.0636145300161768,1,35,4
31,2,134.9,172,12,4.3,0.5196328132279854,9,21,4
1,14,22.2,236,9,8.0,1.4117938782001798,20,22,3
8,3,123.3,440,12,3.0,-0.48180389874284074,49,34,5
18,14,121.1,252,10,7.2,-1.6026741853607858,49,0,4
14,2,70.5,395,11,0.6,-0.8770196100068317,51,11,5
51,3,97.4,413,6,7.9,-0.6304096239426875,13,16,4
39,5,22.4,304,12,8.4,0.2391584505709638,44,39,3
37,8,124.4,532,11,11.8,-1.2402656712097195,3,32,4
44,4,113.1,167,11,11.2,-0.7174365925547342,9,31,5
49,4,23.5,197,2,5.6,1.500124788087254,35,27,4
11,12,49.9,182,7,11.7,-1.345587934501993,8,14,5
28,4,136.9,375,14,5.8,1.4852154692898563,15,13,3
4,5,136.5,221,10,1.1,-0.0690753152856964,31,5,3
28,11,96.4,249,7,9.8,0.5659472603658241,29,22,3
27,6,76.2,404,8,2.4,1.6849459092749264,26,2,5
